gisaid_epi_isl,date,segment,originating_lab,submitting_lab,authors,url,date_submitted
EPI_ISL_420312,2020-03-18,genome,"Akershus University Hospital, Department for Microbiology and Infectious Disease Control","Norwegian Institute of Public Health, Department of Virology",Kathrine Stene-Johansen et al,https://www.gisaid.org,2020-04-06
EPI_ISL_417444,2020-03-04,genome,unknown,Department of Healthcare Biotechnology,Javed et al,https://www.gisaid.org,2020-03-26
EPI_ISL_419313,2020-03-12,genome,Molecular Biology and Biotechnology Lab II,Molecular Biology and Biotechnology Lab II,Zainab et al,https://www.gisaid.org,2020-04-02
EPI_ISL_415152,2020-03-06,genome,Gorgas Memorial Institute for Health Studies,Gorgas Memorial Institute for Health Studies,Franco et al,https://www.gisaid.org,2020-03-16
EPI_ISL_415787,2020-03-10,genome,Laboratorio de Referencia Nacional de Virus Respiratorio. Instituto Nacional de Salud. Peru,Laboratorio de Referencia Nacional de Biotecnologia y Biologia Molecular.Instituto Nacional de Salud.Peru,Carlos Padilla Rojas et al,https://www.gisaid.org,2020-03-19
EPI_ISL_431833,2020-03-22,genome,"National Institutes of Health, University of the Philippines Manila","Philippine Genome Center, University of the Philippines System",Lapid et al,https://www.gisaid.org,2020-04-29
EPI_ISL_434554,2020-03-26,genome,"National Institutes of Health, University of the Philippines Manila",Philippine Genome Center,Lapid et al,https://www.gisaid.org,2020-04-30
EPI_ISL_434555,2020-03-26,genome,"National Institutes of Health, University of the Philippines Manila",Philippine Genome Center,Lapid et al,https://www.gisaid.org,2020-04-30
EPI_ISL_434556,2020-03-26,genome,"National Institutes of Health, University of the Philippines Manila",Philippine Genome Center,Lapid et al,https://www.gisaid.org,2020-04-30
EPI_ISL_434557,2020-03-27,genome,"National Institutes of Health, University of the Philippines Manila",Philippine Genome Center,Lapid et al,https://www.gisaid.org,2020-04-30
EPI_ISL_434558,2020-03-28,genome,"National Institutes of Health, University of the Philippines Manila",Philippine Genome Center,Lapid et al,https://www.gisaid.org,2020-04-30
EPI_ISL_430838,2020-03-10,genome,Makati Medical Center,Research Institute for Tropical Medicine,Medado et al,https://www.gisaid.org,2020-04-28
EPI_ISL_430839,2020-03-11,genome,Research Institute for Tropical Medicine,Research Institute for Tropical Medicine,Medado et al,https://www.gisaid.org,2020-04-28
EPI_ISL_430456,2020-03-21,genome,Rizal Medical Center,Research Institute for Tropical Medicine,Medado et al,https://www.gisaid.org,2020-04-27
EPI_ISL_430840,2020-03-08,genome,Veterans Memorial Medical Center,Research Institute for Tropical Medicine,Medado et al,https://www.gisaid.org,2020-04-28
EPI_ISL_430843,2020-03-22,genome,Bethany Hospital,Research Institute for Tropical Medicine,Medado et al,https://www.gisaid.org,2020-04-28
EPI_ISL_430844,2020-03-22,genome,Lung Center of the Philippines,Research Institute for Tropical Medicine,Medado et al,https://www.gisaid.org,2020-04-28
EPI_ISL_430845,2020-03-23,genome,Pasig City General Hospital,Research Institute for Tropical Medicine,Medado et al,https://www.gisaid.org,2020-04-28
EPI_ISL_421259,2020-01-27,genome,Jiangxi Province Center for Disease Control and Prevention,Jiangxi Province Center for Disease Control and Prevention,Li et al,https://www.gisaid.org,2020-04-07
EPI_ISL_421252,2020-01-11,genome,Jiangxi Province Center for Disease Control and Prevention,Jiangxi Province Center for Disease Control and Prevention,Li et al,https://www.gisaid.org,2020-04-07
EPI_ISL_428232,2020-03-18,genome,"Hematology Laboratory, Section of Molecular Diagnostics, University Clinical Centre, Medical University of Gdansk","Department of Virology, Faculty of Medicine, University of Helsinki, Helsinki, Finland",Robakowska et al,https://www.gisaid.org,2020-04-20
EPI_ISL_428233,2020-03-18,genome,"Hematology Laboratory, Section of Molecular Diagnostics, University Clinical Centre, Medical University of Gdansk","Department of Virology, Faculty of Medicine, University of Helsinki, Helsinki, Finland",Robakowska et al,https://www.gisaid.org,2020-04-20
EPI_ISL_428234,2020-03-19,genome,"Hematology Laboratory, Section of Molecular Diagnostics, University Clinical Centre, Medical University of Gdansk","Department of Virology, Faculty of Medicine, University of Helsinki, Helsinki, Finland",Robakowska et al,https://www.gisaid.org,2020-04-20
EPI_ISL_428235,2020-03-23,genome,"Hematology Laboratory, Section of Molecular Diagnostics, University Clinical Centre, Medical University of Gdansk","Department of Virology, Faculty of Medicine, University of Helsinki, Helsinki, Finland",Robakowska et al,https://www.gisaid.org,2020-04-20
EPI_ISL_428236,2020-03-27,genome,"Hematology Laboratory, Section of Molecular Diagnostics, University Clinical Centre, Medical University of Gdansk","Department of Virology, Faculty of Medicine, University of Helsinki, Helsinki, Finland",Robakowska et al,https://www.gisaid.org,2020-04-20
EPI_ISL_416488,2020-03-03,genome,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group Department of Virology,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group Department of Virology,Milewska et al,https://www.gisaid.org,2020-03-22
EPI_ISL_428925,2020-03-28,genome,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group; Wojewodzka Stacja Sanitarno-Epidemiologiczna w Krakowie,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group,Branicki et al,https://www.gisaid.org,2020-04-22
EPI_ISL_428926,2020-03-28,genome,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group; Wojewodzka Stacja Sanitarno-Epidemiologiczna w Krakowie,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group,Branicki et al,https://www.gisaid.org,2020-04-22
EPI_ISL_428927,2020-03-28,genome,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group; Wojewodzka Stacja Sanitarno-Epidemiologiczna w Krakowie,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group,Branicki et al,https://www.gisaid.org,2020-04-22
EPI_ISL_428928,2020-03-30,genome,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group; Wojewodzka Stacja Sanitarno-Epidemiologiczna w Krakowie,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group,Branicki et al,https://www.gisaid.org,2020-04-22
EPI_ISL_428929,2020-03-29,genome,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group; Wojewodzka Stacja Sanitarno-Epidemiologiczna w Krakowie,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group,Branicki et al,https://www.gisaid.org,2020-04-22
EPI_ISL_428930,2020-03-29,genome,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group; Wojewodzka Stacja Sanitarno-Epidemiologiczna w Krakowie,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group,Branicki et al,https://www.gisaid.org,2020-04-22
EPI_ISL_428931,2020-03-28,genome,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group; Wojewodzka Stacja Sanitarno-Epidemiologiczna w Krakowie,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group,Branicki et al,https://www.gisaid.org,2020-04-22
EPI_ISL_428932,2020-03-28,genome,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group; Wojewodzka Stacja Sanitarno-Epidemiologiczna w Krakowie,ViroGenetics - BSL3 Laboratory of Virology; Human Genome Variation Research Group & Genomics Centre MCB; Bioinformatics Research Group,Branicki et al,https://www.gisaid.org,2020-04-22
EPI_ISL_428209,2020-04-06,genome,"Laboratory of Molecular Biology, Diagnostyka sp. z o.o.",Laboratory of Recombinant Vaccines,Rabalski et al,https://www.gisaid.org,2020-04-20
EPI_ISL_413647,2020-03-01,genome,"Centro Hospital do Porto, E.P.E. - H. Geral de Santo Antonio",Instituto Nacional de Saude (INSA),Guiomar et al,https://www.gisaid.org,2020-03-09
EPI_ISL_413648,2020-03-01,genome,"Centro Hospitalar e Universitario de Sao Joao, Porto",Instituto Nacional de Saude (INSA),Guiomar et al,https://www.gisaid.org,2020-03-09
EPI_ISL_419386,2020-03-18,genome,"Hospital Prof. Doutor Fernando Fonseca, EPE",Instituto Gulbenkian de Ciencia,Costa et al,https://www.gisaid.org,2020-04-02
EPI_ISL_419387,2020-03-18,genome,"Hospital Prof. Doutor Fernando Fonseca, EPE",Instituto Gulbenkian de Ciencia,Costa et al,https://www.gisaid.org,2020-04-02
EPI_ISL_417986,2020-03-03,genome,"Centro Hospitalar e Universitario de Sao Joao, Porto",Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417987,2020-03-03,genome,"Centro Hospitalar e Universitario de Sao Joao, Porto",Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417988,2020-03-05,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417989,2020-03-04,genome,"Centro Hospitalar e Universitario de Sao Joao, Porto",Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417990,2020-03-06,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417991,2020-03-08,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417992,2020-03-07,genome,CHULC - H D Estefania,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417993,2020-03-08,genome,CHULC - H D Estefania,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417994,2020-03-08,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417995,2020-03-08,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417996,2020-03-08,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417997,2020-03-07,genome,"Centro Hospital do Porto, E.P.E. - H. Geral de Santo Antonio",Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417998,2020-03-08,genome,"Centro Hospital do Porto, E.P.E. - H. Geral de Santo Antonio",Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_417999,2020-03-07,genome,"Centro Hospital do Porto, E.P.E. - H. Geral de Santo Antonio",Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418000,2020-03-10,genome,ARS Algarve - Laboratorio Laura Ayres,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418001,2020-03-10,genome,ARS Algarve - Laboratorio Laura Ayres,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418002,2020-03-11,genome,CHU Coimbra,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418003,2020-03-10,genome,H Braga,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418004,2020-03-12,genome,ARS Algarve - Laboratorio Laura Ayres,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418005,2020-03-12,genome,CHU Coimbra - Pediatrico,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418006,2020-03-13,genome,CHBarreiro Montijo,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418007,2020-03-13,genome,H Braga,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418008,2020-03-13,genome,H Braga,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418009,2020-03-15,genome,HSE Ilha Terceira - Angra do Heroismo,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418010,2020-03-03,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418011,2020-03-04,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418012,2020-03-06,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418013,2020-03-07,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418014,2020-03-09,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418015,2020-03-09,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418016,2020-03-10,genome,CHULC - H Curry Cabral,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418017,2020-03-16,genome,CHMT,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418018,2020-03-16,genome,H Garcia de Orta,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418019,2020-03-15,genome,H Braga,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418020,2020-03-16,genome,H Braga,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418021,2020-03-16,genome,H Braga,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418022,2020-03-15,genome,H Braga,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418023,2020-03-17,genome,H Evora,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418024,2020-03-17,genome,CHUA - Faro,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418025,2020-03-17,genome,H Santarem,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418026,2020-03-17,genome,H Dr. Nelio Mendonca - Funchal,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_418027,2020-03-17,genome,CHTMAD,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-03-28
EPI_ISL_421446,2020-03-18,genome,H Guimaraes,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421447,2020-03-18,genome,H Guimaraes,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421448,2020-03-18,genome,H Guimaraes,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421449,2020-03-18,genome,H Dr. Nelio Mendonca - Funchal,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421450,2020-03-18,genome,Instituto Nacional de Saude (INSA),Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421451,2020-03-18,genome,Instituto Nacional de Saude (INSA),Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421452,2020-03-18,genome,Instituto Nacional de Saude (INSA),Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421453,2020-03-18,genome,CHTMAD,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421454,2020-03-18,genome,H Beatriz Angelo,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421455,2020-03-18,genome,CH Barreiro Montijo,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421456,2020-03-19,genome,Instituto Nacional de Saude (INSA),Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421457,2020-03-18,genome,H Dr Nelio Mendonca - Funchal,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421458,2020-03-19,genome,H Beatriz Angelo,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421459,2020-03-20,genome,H Dr. Nelio Mendonca - Funchal,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421460,2020-03-20,genome,H Dr. Nelio Mendonca - Funchal,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
EPI_ISL_421461,2020-03-20,genome,H Dr. Nelio Mendonca - Funchal,Instituto Nacional de Saude (INSA),Guiomar et al et al,https://www.gisaid.org,2020-04-08
